Date,NAV,Change,Fund Name,AMC Name,Launch Date,AUM (Crore),TER (%),Return (%),YTM (%),1W (%),1M (%),3M (%),6M (%),YTD (%),1Y (%),2Y (%),3Y (%),5Y (%),1W_Rank_Out_Of_12,1M_Rank_Out_Of_12,3M_Rank_Out_Of_12,6M_Rank_Out_Of_12,YTD_Rank_Out_Of_12,1Y_Rank_Out_Of_12,2Y_Rank_Out_Of_12,3Y_Rank_Out_Of_12,5Y_Rank_Out_Of_8,Standard Deviation,Beta,Sharpe Ratio,Jension's Alpha,Treynor's Ratio,1Y,2Y,3Y,5Y,% Debt Holding,No of debt holdings,% Cash Holding
31-03-2024,323.4383,0.19,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
28-03-2024,323.246,0.37,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
27-03-2024,322.8724,0.12,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
26-03-2024,322.7517,0.2,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
22-03-2024,322.5545,0.07,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
21-03-2024,322.4843,0.17,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
20-03-2024,322.3153,0.06,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
19-03-2024,322.2504,0.03,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
18-03-2024,322.2184,0.19,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
15-03-2024,322.0287,0.06,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
14-03-2024,321.9656,0.03,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
13-03-2024,321.9378,0.11,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
12-03-2024,321.8315,0.11,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
11-03-2024,321.7208,0.38,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
07-03-2024,321.3406,0.08,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
06-03-2024,321.2631,0.13,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
05-03-2024,321.131,0.06,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
04-03-2024,321.073,0.21,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
01-03-2024,320.8659,0.06,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
29-02-2024,320.809,0.12,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
28-02-2024,320.6914,0.1,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
27-02-2024,320.593,0.06,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
26-02-2024,320.5299,0.23,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
23-02-2024,320.3003,0.04,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
22-02-2024,320.256,0.14,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
21-02-2024,320.1148,0.06,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
20-02-2024,320.0532,0.32,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
16-02-2024,319.735,0.05,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
15-02-2024,319.6842,0.09,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
14-02-2024,319.5944,0.09,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
13-02-2024,319.5043,0.08,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
12-02-2024,319.4202,0.15,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
09-02-2024,319.2669,0.07,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
08-02-2024,319.1932,0.07,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
07-02-2024,319.1211,0.04,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
06-02-2024,319.0824,0.04,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
05-02-2024,319.0424,0.15,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
02-02-2024,318.8893,0.09,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
01-02-2024,318.7966,0.09,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
31-01-2024,318.7018,0.09,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
30-01-2024,318.6155,0.03,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
29-01-2024,318.5902,0.27,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
25-01-2024,318.321,0.04,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
24-01-2024,318.2855,0.04,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
23-01-2024,318.241,0.24,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
19-01-2024,317.9972,0.05,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
18-01-2024,317.9503,0,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
17-01-2024,317.9483,0.04,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
16-01-2024,317.9063,0.05,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
15-01-2024,317.8535,0.26,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
12-01-2024,317.5938,0.07,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
11-01-2024,317.528,0.02,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
10-01-2024,317.5066,0.05,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
09-01-2024,317.4574,0.07,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
08-01-2024,317.3859,0.22,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
05-01-2024,317.1656,0.05,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
04-01-2024,317.1125,0.02,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
03-01-2024,317.0905,0.07,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
02-01-2024,317.0161,0.04,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
01-01-2024,316.9773,0.2,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
29-12-2023,316.7727,0.18,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
28-12-2023,316.5879,0.08,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
27-12-2023,316.5103,0.08,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
26-12-2023,316.4299,0.3,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
22-12-2023,316.1335,0.11,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
21-12-2023,316.0241,0.04,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
20-12-2023,315.9888,0.01,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
19-12-2023,315.9819,0.02,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
18-12-2023,315.9585,0.19,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
15-12-2023,315.7692,0.12,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
14-12-2023,315.6495,0.09,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
13-12-2023,315.5573,0.07,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
12-12-2023,315.4915,0.02,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
11-12-2023,315.4719,0.19,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
08-12-2023,315.2849,0.05,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
07-12-2023,315.2391,0.08,Aditya Birla Sun Life Floating Rate Fund Direct - Growth,ABSLMF,01-01-2013,13126.24,0.24,7.47,6.74,0.27,0.72,1.79,3.89,7.22,8.15,8.2,8.01,6.54,2,2,6,4,10,9,10,9,6,0.53,1.3,3.74,0.05,0.02,0.0424,0.0859,0.13,0.207,0.9768,228,0.0227
