Date,NAV,Change,Change(%),Fund Name,Plan,AMC Name,Launch Date,AUM (Crore),TER (%),Invested Amount,Current Value,Return (%),YTM,1W,1M,3M,6M,YTD,1Y,2Y,3Y,5Y,1W_Rank_Out_Of_12,1M_Rank_Out_Of_12,3M_Rank_Out_Of_12,6M_Rank_Out_Of_12,YTD_Rank_Out_Of_12,1Y_Rank_Out_Of_12,2Y_Rank_Out_Of_12,3Y_Rank_Out_Of_12,5Y_Rank_Out_Of_8
2022-07-22,40.3611,0.01,0.01,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-07-21,40.356,0.01,0.02,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-07-20,40.35,0.02,0.04,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-07-19,40.3349,0.0,0.01,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-07-18,40.3324,0.01,0.03,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-07-15,40.3191,0.01,0.02,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-07-14,40.3099,0.0,0.01,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-07-13,40.3065,0.03,0.07,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-07-12,40.2766,0.01,0.03,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-07-11,40.2629,0.01,0.02,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-07-08,40.2562,0.01,0.02,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-07-07,40.2498,0.0,0.01,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-07-06,40.2476,0.03,0.08,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-07-05,40.2141,0.01,0.04,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-07-04,40.1995,0.04,0.1,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-07-01,40.1577,0.0,0.0,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-06-30,40.1582,0.03,0.08,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-06-29,40.1254,0.01,0.03,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-06-28,40.1137,0.0,-0.01,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-06-27,40.1166,0.0,0.01,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-06-24,40.1136,0.0,0.01,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-06-23,40.1088,0.01,0.02,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-06-22,40.1017,0.02,0.05,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-06-21,40.0834,0.0,0.01,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-06-20,40.0801,0.03,0.07,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-06-17,40.0504,-0.07,-0.11,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-06-16,40.1193,0.0,0.01,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-06-15,40.1155,0.0,-0.01,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-06-14,40.1188,-0.02,-0.04,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-06-13,40.1338,0.01,0.02,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-06-10,40.1269,0.0,0.0,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-06-09,40.1253,0.02,0.04,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-06-08,40.1085,0.04,0.11,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-06-07,40.0644,-0.06,-0.11,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-06-06,40.1237,0.0,0.01,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-06-03,40.1212,-0.01,-0.02,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-06-02,40.1306,-0.01,-0.03,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-06-01,40.1432,0.01,0.01,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-05-31,40.1379,0.0,-0.01,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-05-30,40.1401,0.01,0.02,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-05-27,40.1315,0.0,0.01,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-05-26,40.1266,0.01,0.02,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-05-25,40.1203,0.01,0.03,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-05-24,40.1099,0.03,0.06,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-05-23,40.0848,0.02,0.05,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-05-20,40.0631,-0.03,-0.08,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-05-19,40.093,0.01,0.03,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-05-18,40.08,0.01,0.02,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-05-17,40.0723,0.03,0.07,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-05-13,40.0432,-0.03,-0.06,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-05-12,40.0687,0.01,0.03,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-05-11,40.0555,0.01,0.02,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-05-10,40.0466,0.01,0.03,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-05-09,40.0341,0.01,0.04,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-05-06,40.0194,-0.03,-0.08,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-05-05,40.0532,-0.03,-0.08,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-05-04,40.0859,-0.15,-0.11,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-05-02,40.2345,0.02,0.05,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-04-29,40.2144,0.01,0.03,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-04-28,40.2012,0.0,0.01,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-04-27,40.1976,0.01,0.02,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-04-26,40.1882,0.01,0.03,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-04-25,40.1771,0.02,0.06,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-04-22,40.1524,0.02,0.05,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-04-21,40.1323,0.01,0.02,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-04-20,40.1227,0.0,0.0,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-04-19,40.1211,0.02,0.05,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-04-18,40.1021,0.04,0.11,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-04-13,40.0592,-0.04,-0.11,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-04-12,40.1012,0.0,0.0,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-04-11,40.1029,0.0,0.01,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-04-08,40.0995,-0.03,-0.07,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-04-07,40.1259,0.01,0.01,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-04-06,40.1208,0.0,0.0,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-04-05,40.1194,0.01,0.01,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-04-04,40.1142,0.02,0.05,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-03-31,40.0952,0.02,0.04,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-03-30,40.0794,0.02,0.04,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-03-29,40.063,-0.01,-0.02,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-03-28,40.0693,0.01,0.02,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-03-25,40.0607,0.04,0.1,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-03-24,40.0216,0.0,0.0,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-03-23,40.0232,0.01,0.02,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-03-22,40.015,0.01,0.03,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-03-21,40.0013,0.04,0.1,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-03-17,39.9621,0.01,0.03,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-03-16,39.9488,0.02,0.04,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-03-15,39.9312,0.03,0.08,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-03-14,39.8987,0.02,0.05,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-03-11,39.8809,0.01,0.03,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-03-10,39.8688,0.01,0.02,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-03-09,39.8618,0.01,0.02,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-03-08,39.8541,-0.01,-0.04,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-03-07,39.8681,-0.01,-0.04,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-03-04,39.882,0.01,0.02,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
2022-03-03,39.8758,0.0,0.0,HDFC Floating Rate Debt Fund Direct - Growth,Direct Plan,HDFCMF,2013-01-01,15548.72,0.26,600000,724378,7.69,7.14,0.16,0.63,1.73,3.81,7.43,8.27,8.47,8.21,6.82,8,6,8,5,6,6,8,7,3
